BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority
240519,24信投G1,中信建投证券股份有限公司,3,AAA,02,2024-01-29,2.72,90
240520,24信投G2,中信建投证券股份有限公司,10,AAA,02,2024-01-29,2.99,90
240521,24舟城01,舟山海城建设投资集团有限公司,5,,02,2024-01-26,2.95,90
240522,24舟城02,舟山海城建设投资集团有限公司,5,,02,2024-01-26,3.22,90
240524,24常新G2,常州东方新城建设集团有限公司,5,,02,2024-01-31,3.22,90
240525,24川金01,四川金融控股集团有限公司,3,AAA,02,2024-01-26,2.7,90
240526,甬通商K3,宁波通商控股集团有限公司,10,AAA,02,2024-02-05,3,90
240528,24中原01,中原证券股份有限公司,3,,02,2024-01-30,2.9,90
240529,24环球01,中国环球租赁有限公司,5,,02,2024-01-29,3.15,90
240530,24安叉K1,安徽叉车集团有限责任公司,2,,02,2024-01-25,2.7,90
240531,24建集Y1,厦门建发集团有限公司,,AAA,02,2024-01-30,3.26,90
240532,24浙商G1,浙江省浙商资产管理股份有限公司,5,,02,2024-02-01,3.1,90
240534,24供销01,中国供销集团有限公司,3,AAA,02,2024-02-05,2.84,90
240535,24信保Y1,江苏省信用再担保集团有限公司,,,02,2024-02-01,2.95,90
240536,24神木01,神木市国有资本投资运营集团有限公司,5,,02,2024-02-05,2.95,90
240538,24广越04,广州越秀集团股份有限公司,10,AAA,02,2024-01-26,3.12,90
240539,24公用01,上海大众公用事业(集团)股份有限公司,3,AAA,02,2024-02-06,2.85,90
240540,24发展01,山东发展投资控股集团有限公司,3,AAA,02,2024-02-06,2.69,90
240541,24苏广K1,江苏省广电有线信息网络股份有限公司,3,,02,2024-01-30,2.77,90
240542,24国发01,苏州国际发展集团有限公司,3,,02,2024-02-02,2.6,90
240544,24东证01,东方证券股份有限公司,3,AAA,02,2024-01-30,2.73,90
240546,24栖建02,南京栖霞建设股份有限公司,5,,02,2024-02-08,3,90
240547,24长产01,长江产业投资集团有限公司,5,,02,2024-02-02,2.94,90
240548,24住总02,北京住总集团有限责任公司,5,,02,2024-01-30,2.9,90
240549,24象屿G1,厦门象屿集团有限公司,3,,02,2024-02-02,3.15,90
240550,24宝武K1,中国宝武钢铁集团有限公司,3,AAA,02,2024-02-01,2.45,90
240552,鲁高KY04,山东高速集团有限公司,,AAA,02,2024-02-01,2.94,90
240553,24国惠01,山东发展投资控股集团有限公司,3,,02,2024-02-01,2.89,90
240554,24国惠02,山东发展投资控股集团有限公司,5,,02,2024-02-01,3.2,90
240555,24海租01,海发宝诚融资租赁有限公司,3,,02,2024-02-01,3,90
240556,24山钢01,山东钢铁集团有限公司,5,,02,2024-02-07,2.86,90
240557,24洋河01,江苏洋河集团有限公司,10,,02,2024-02-01,2.92,90
240558,24厦贸Y1,厦门国贸集团股份有限公司,,AAA,02,2024-02-01,3.1,90
240559,24路桥01,厦门路桥建设集团有限公司,5,,02,2024-02-02,2.9,90
240560,24川资01,四川发展资产管理有限公司,5,AAA,02,2024-02-06,2.78,90
240561,24启东01,启东城投集团有限公司,5,,02,2024-01-31,2.96,90
240563,24产融04,中航工业产融控股股份有限公司,5,AAA,02,2024-02-01,2.99,90
240564,24国金01,国金证券股份有限公司,3,AAA,02,2024-02-01,2.83,90
240566,24金华01,金华市国有资本运营有限公司,5,,02,2024-02-05,2.78,90
240568,24苏创K1,苏州创新投资集团有限公司,3,,02,2024-02-06,2.69,90
240570,24青信06,青岛国信发展(集团)有限责任公司,5,,02,2024-02-27,2.99,90
240572,24豫通Y2,河南交通投资集团有限公司,,,02,2024-02-06,2.97,90
240573,24电建K1,中国电力建设股份有限公司,10,AAA,02,2024-02-06,2.88,90
240574,24信达01,信达证券股份有限公司,1.02,AAA,02,2024-02-29,2.33,90
240575,24恒信Y1,海通恒信国际融资租赁股份有限公司,,AAA,02,2024-02-20,3.5,90
240578,24陆债01,上海陆家嘴金融贸易区开发股份有限公司,5,,02,2024-03-05,2.8,90
240580,24株国03,株洲市国有资产投资控股集团有限公司,5,,02,2024-02-08,3.79,90
240581,24融和01,中电投融和融资租赁有限公司,3,,02,2024-02-06,2.8,90
240582,24兖矿K1,兖矿能源集团股份有限公司,10,AAA,02,2024-03-19,3.03,90
240584,24保利01,保利发展控股集团股份有限公司,5,AAA,02,2024-02-07,2.9,90
240585,24洪政01,南昌市政公用集团有限公司,3,,02,2024-02-20,2.69,90
240586,24明债01,光明房地产集团股份有限公司,3,,02,2024-02-07,3.2,90
240587,24海通02,海通证券股份有限公司,5,AAA,02,2024-02-27,2.75,90
240589,24锡交Y2,无锡市交通产业集团有限公司,,AAA,02,2024-02-19,2.95,90
240590,24首集K1,北京首都创业集团有限公司,3,,02,2024-03-04,2.69,90
240594,24鄂旅01,湖北文化旅游集团有限公司,5,,02,2024-03-06,2.8,90
240595,24华安G1,华安证券股份有限公司,3,AAA,02,2024-03-01,2.6,90
240596,24鄂旅02,湖北文化旅游集团有限公司,5,,02,2024-03-06,3.07,90
240597,24中航G1,中航证券有限公司,3,AAA,02,2024-02-28,2.65,90
240598,24中航G2,中航证券有限公司,5,AAA,02,2024-02-28,2.88,90
240599,24常新G3,常州东方新城建设集团有限公司,3,,02,2024-02-29,2.79,90
240600,24中泰02,中泰证券股份有限公司,3,AAA,02,2024-02-29,2.6,90
240601,24石资K1,中国石化集团资本有限公司,3,AAA,02,2024-02-29,2.6,90
240603,24国创G1,昆山国创投资集团有限公司,5,,02,2024-03-01,2.88,90
240604,24泰达01,天津泰达投资控股(集团)有限公司,5,AAA,02,2024-02-26,3.1,90
240605,24宁证01,南京证券股份有限公司,2,AAA,02,2024-03-04,2.5,90
240606,24宝租02,华宝都鼎(上海)融资租赁有限公司,3,,02,2024-03-01,2.74,90
240607,24城建Y1,北京城建集团有限责任公司,,AAA,02,2024-03-04,2.65,90
240608,24通城01,南通城市建设集团有限公司,5,,02,2024-03-05,2.61,90
240611,建工KY09,北京建工集团有限责任公司,,AAA,02,2024-03-11,2.69,90
240612,24扬州G1,扬州市城建国有资产控股(集团)有限责任公司,5,AAA,02,2024-03-11,2.61,90
240613,24穗投01,广州产业投资控股集团有限公司,3,,02,2024-03-06,2.52,90
240615,交筑YK06,中交建筑集团有限公司,,AAA,02,2024-02-29,3,90
240616,24中证G3,中信证券股份有限公司,10.12,AAA,02,2024-03-04,2.75,90
240617,24沪国投,上海国有资本投资有限公司,5,AAA,02,2024-03-20,2.45,90
240618,24CHNG1K,中国华能集团有限公司,10,AAA,02,2024-02-29,2.75,90
240619,24环球02,中国环球租赁有限公司,5,,02,2024-03-11,2.65,90
240620,24东方01,浙江东方控股集团股份有限公司,3,,02,2024-03-22,2.68,90
240621,24伟驰01,伟驰控股集团有限公司,3,AA+,02,2024-03-05,2.8,90
240622,24穗建01,广州市城市建设开发有限公司,5,AAA,02,2024-07-17,2.25,90
240623,24穗建02,广州市城市建设开发有限公司,10,AAA,02,2024-07-17,2.75,90
240624,24相金K1,苏州市相城金融控股(集团)有限公司,5,,02,2024-03-13,2.74,90
240625,24东吴01,东吴证券股份有限公司,3,AAA,02,2024-03-12,2.53,90
240626,24沪国01,上海国有资产经营有限公司,3,,02,2024-03-13,2.44,90
240627,24京资02,北京市国有资产经营有限责任公司,10,AAA,02,2024-03-08,2.75,90
240628,24浦房01,上海市浦东新区房地产(集团)有限公司,5,AAA,02,2024-03-21,2.6,90
240630,24科创K1,上海科技创业投资(集团)有限公司,5,,02,2024-03-11,2.45,90
240632,24中金G1,中国国际金融股份有限公司,4,AAA,02,2024-03-07,2.39,90
240633,24津投03,天津城市基础设施建设投资集团有限公司,3,AAA,02,2024-03-04,2.9,90
240634,24津投04,天津城市基础设施建设投资集团有限公司,5,AAA,02,2024-03-04,3.5,90
240635,24中金G2,中国国际金融股份有限公司,5,AAA,02,2024-03-07,2.44,90
240636,24中金G3,中国国际金融股份有限公司,10,AAA,02,2024-03-07,2.7,90
240637,24青信07,青岛国信发展(集团)有限责任公司,5,,02,2024-03-11,2.75,90
240638,24青信08,青岛国信发展(集团)有限责任公司,5,,02,2024-03-11,2.88,90
240639,GC申YKV1,申能股份有限公司,,AAA,02,2024-04-01,2.5,90
240640,24厦贸01,厦门国贸控股集团有限公司,3,,02,2024-03-12,2.8,90
240641,24厦贸02,厦门国贸控股集团有限公司,5,,02,2024-03-12,2.98,90
240642,24开源01,开源证券股份有限公司,3,,02,2024-03-06,2.67,90
240643,24海通03,海通证券股份有限公司,3,AAA,02,2024-03-11,2.5,90
240644,24海通04,海通证券股份有限公司,5,AAA,02,2024-03-11,2.7,90
240645,24黔铁01,贵州铁路投资集团有限责任公司,5,,02,2024-03-05,2.95,90
240647,24恒信Y2,海通恒信国际融资租赁股份有限公司,,AAA,02,2024-03-19,3,90
240648,24港务Y1,厦门港务控股集团有限公司,,AAA,02,2024-03-12,2.6,90
240650,24建发Y1,厦门建发股份有限公司,,AAA,02,2024-03-11,3.06,90
240651,24兴城02,成都兴城投资集团有限公司,5,,02,2024-03-18,2.69,90
240652,24兴城03,成都兴城投资集团有限公司,10,,02,2024-03-18,2.99,90
240653,鄂交YK03,湖北交通投资集团有限公司,,AAA,02,2024-03-14,2.84,90
240654,24中公Y1,中交一公局集团有限公司,,AAA,02,2024-03-11,2.69,90
240655,24中公Y2,中交一公局集团有限公司,,AAA,02,2024-03-11,2.98,90
240656,24SIG01K,上海国际集团有限公司,5,,02,2024-03-28,2.45,90
240658,24抚州01,抚州市市属国有资产投资控股集团有限公司,5,,02,2024-03-14,2.89,90
240659,24苏资G1,苏州资产管理有限公司,3,,02,2024-03-20,2.4,90
240660,24建工K1,北京建工集团有限责任公司,10,AAA,02,2024-03-13,2.95,90
240661,24中化01,中国中化股份有限公司,5,AAA,02,2024-03-13,2.6,90
240662,24中化02,中国中化股份有限公司,10,AAA,02,2024-03-13,2.85,90
240663,24西高科,西安高科集团有限公司,5,AA+,02,2024-03-19,3.4,90
240664,24中保01,中国投融资担保股份有限公司,3,AAA,02,2024-03-14,2.57,90
240665,24中保02,中国投融资担保股份有限公司,5,AAA,02,2024-03-14,2.75,90
240666,24鲁金01,山东省金融资产管理股份有限公司,5,,02,2024-03-13,2.55,90
240667,24文汇01,龙岩文旅汇金发展集团有限公司,5,,02,2024-03-15,2.58,90
240668,24能建K1,中国能源建设股份有限公司,10,AAA,02,2024-03-14,2.72,90
240669,24京投K1,北京市基础设施投资有限公司,3,AAA,02,2024-05-30,2.2,90
